Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
statlog-heart_.csv,CL_s,2,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.7407407407407407,0.45454545454545453,0.5454545454545454,0.8333333333333334,0.875,0.7942722681359045,1.377392053604126,0.11089996055320457
statlog-heart_.csv,CL_s,3,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.8148148148148148,0.7142857142857143,0.2857142857142857,0.9090909090909091,0.8928571428571429,0.8836725599330642,1.4525556564331055,0.14780185840747975
statlog-heart_.csv,CL_s,4,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.8148148148148148,0.8,0.19999999999999996,0.7272727272727273,0.9176470588235295,0.8808870214752568,1.4457550048828125,0.25848106101707174
statlog-heart_.csv,CL_s,5,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.7777777777777778,0.7333333333333333,0.2666666666666667,0.8461538461538461,0.8944444444444445,0.8955107855107854,1.3397188186645508,0.11080282705801506
statlog-heart_.csv,CL_s,6,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.9259259259259259,0.8181818181818182,0.18181818181818177,1.0,0.9488636363636364,0.9439393939393941,1.3184943199157715,0.18472141689724395
statlog-heart_.csv,CL_s,7,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.8888888888888888,0.8333333333333334,0.16666666666666663,0.9090909090909091,0.9444444444444444,0.9424242424242425,1.3424341678619385,0.14887032685456453
statlog-heart_.csv,CL_s,8,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.8518518518518519,0.7333333333333333,0.2666666666666667,1.0,0.9361111111111111,0.9551567784304356,1.413956642150879,0.11079399674027055
statlog-heart_.csv,CL_s,9,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.8888888888888888,0.7,0.30000000000000004,1.0,0.9323529411764706,0.9080542986425338,1.4133706092834473,0.14774887650101273
statlog-heart_.csv,CL_s,10,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.7407407407407407,0.6923076923076923,0.3076923076923077,0.75,0.8598901098901099,0.8746468631084015,1.3255500793457031,0.11087346959997106
Surgical-deepnet.csv,CL_s,1,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.8592896174863388,0.5786802030456852,0.42131979695431476,0.8507462686567164,0.8862090231984439,0.7770143835694445,9.351222038269043,0.0034082131307633197
Surgical-deepnet.csv,CL_s,2,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.8319672131147541,0.49193548387096775,0.5080645161290323,0.7625,0.8663335991965024,0.7180178418904848,9.558224201202393,0.0027219454447428384
Surgical-deepnet.csv,CL_s,3,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.8456284153005464,0.4945945945945946,0.5054054054054054,0.8243243243243243,0.8952739759869559,0.7829873649359076,9.249750852584839,0.004785308420983819
Surgical-deepnet.csv,CL_s,4,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.8306010928961749,0.4895287958115183,0.5104712041884817,0.7791666666666667,0.8844465842777094,0.7536698259955198,9.42975115776062,0.004764137372293108
Surgical-deepnet.csv,CL_s,5,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.855191256830601,0.5576407506702413,0.4423592493297587,0.8156862745098039,0.9045664871984529,0.7946333610639966,9.666584730148315,0.010894784510461358
Surgical-deepnet.csv,CL_s,6,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.8359535201640464,0.49171270718232046,0.5082872928176796,0.7606837606837606,0.8670570701672512,0.6933061663431079,9.302311182022095,0.004090597917996118
Surgical-deepnet.csv,CL_s,7,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.8489405331510594,0.49722222222222223,0.5027777777777778,0.817351598173516,0.8801425405459857,0.7528326853645788,9.253923416137695,0.004770816065070569
Surgical-deepnet.csv,CL_s,8,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8619275461380724,0.5958005249343832,0.4041994750656168,0.8254545454545454,0.8891537009814623,0.7620278829355076,9.186021327972412,0.0027226652091933046
Surgical-deepnet.csv,CL_s,9,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.8578263841421736,0.5238095238095238,0.47619047619047616,0.7857142857142857,0.8813669877889043,0.7207278323966873,9.187371492385864,0.0027273912097359877
Surgical-deepnet.csv,CL_s,10,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8400546821599453,0.5277777777777778,0.4722222222222222,0.7480314960629921,0.861400725294651,0.6809078296542348,9.33454704284668,0.00272641341652026
triazines.csv,CL_s,1,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.8421052631578947,1.0,0.0,0.75,0.9111111111111112,0.9071268237934906,1.3397018909454346,0.21002167149593956
triazines.csv,CL_s,2,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.7368421052631579,0.5555555555555556,0.4444444444444444,0.8333333333333334,0.8833333333333333,0.8306267806267809,1.2841496467590332,0.10504220661364104
triazines.csv,CL_s,3,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.631578947368421,0.6666666666666666,0.33333333333333337,0.4444444444444444,0.8076923076923076,0.6646825396825397,1.326977252960205,0.3149634913394325
triazines.csv,CL_s,4,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.8421052631578947,0.6,0.4,0.75,0.8857142857142857,0.8142857142857143,1.3355402946472168,0.20987109134071752
triazines.csv,CL_s,5,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.631578947368421,0.42857142857142855,0.5714285714285714,0.5,0.6071428571428571,0.4552738927738928,1.3349719047546387,0.15735626220703125
triazines.csv,CL_s,6,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8421052631578947,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.9047619047619048,0.7904761904761906,1.2751235961914062,0.15748174566971626
triazines.csv,CL_s,7,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.8333333333333334,0.625,0.375,1.0,0.9000000000000001,0.9260416666666667,1.3291609287261963,0.22162331475151908
triazines.csv,CL_s,8,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.8888888888888888,0.8,0.19999999999999996,1.0,0.99375,0.9909090909090909,1.3048908710479736,0.22175576951768664
triazines.csv,CL_s,9,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.7222222222222222,0.6666666666666666,0.33333333333333337,0.75,0.7777777777777778,0.8641975308641975,1.3364603519439697,0.2769894070095486
triazines.csv,CL_s,10,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.8333333333333334,0.8571428571428571,0.1428571428571429,0.75,0.9090909090909091,0.9285714285714285,1.7265820503234863,0.16620424058702257
vertebral-column-2clases.csv,CL_s,1,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.9032258064516129,0.9166666666666666,0.08333333333333337,0.8461538461538461,0.9868421052631579,0.9752747252747253,1.70597505569458,0.0965133790046938
vertebral-column-2clases.csv,CL_s,2,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.8387096774193549,0.7777777777777778,0.2222222222222222,0.7,0.9570707070707071,0.9252525252525252,1.5683228969573975,0.06433456174788936
vertebral-column-2clases.csv,CL_s,3,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.9354838709677419,0.8461538461538461,0.15384615384615385,1.0,0.9294871794871795,0.9443459766040412,1.4081902503967285,0.12868450533959175
vertebral-column-2clases.csv,CL_s,4,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.8064516129032258,0.7333333333333333,0.2666666666666667,0.8461538461538461,0.91875,0.9160554478201537,1.3982834815979004,0.0965133790046938
vertebral-column-2clases.csv,CL_s,5,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.7419354838709677,0.5833333333333334,0.41666666666666663,0.7,0.8574561403508772,0.7841713841713843,1.335498332977295,0.09656721545803933
vertebral-column-2clases.csv,CL_s,6,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.8064516129032258,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.9292929292929293,0.8136955636955636,1.4072651863098145,0.0965056880827873
vertebral-column-2clases.csv,CL_s,7,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.9354838709677419,0.75,0.25,1.0,0.9755434782608696,0.9381313131313131,1.4524767398834229,0.1930652126189201
vertebral-column-2clases.csv,CL_s,8,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.7419354838709677,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.8484848484848485,0.6343755010421677,1.4159142971038818,0.12873834179293725
vertebral-column-2clases.csv,CL_s,9,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.9032258064516129,0.75,0.25,0.6,0.9675925925925927,0.8125,1.3773365020751953,0.12869219626149822
vertebral-column-2clases.csv,CL_s,10,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.9354838709677419,0.8888888888888888,0.11111111111111116,0.8888888888888888,0.904040404040404,0.9088012743926723,1.3803377151489258,0.16112481394121722
acute-inflammation.csv,RF,1,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.259915828704834,0.24632612864176434
acute-inflammation.csv,RF,2,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.249037504196167,0.41300058364868164
acute-inflammation.csv,RF,3,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.260819673538208,0.41564305623372394
acute-inflammation.csv,RF,4,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",1.0,1.0,0.0,1.0,1.0,1.0,1.2563445568084717,0.16617774963378906
acute-inflammation.csv,RF,5,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.2807142734527588,0.3349979718526204
acute-inflammation.csv,RF,6,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",1.0,1.0,0.0,1.0,1.0,1.0,1.2170791625976562,0.1661976178487142
acute-inflammation.csv,RF,7,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.2935948371887207,0.3324548403422038
acute-inflammation.csv,RF,8,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.341646432876587,0.33158063888549805
acute-inflammation.csv,RF,9,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.2395174503326416,0.3323952356974284
acute-inflammation.csv,RF,10,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",1.0,1.0,0.0,1.0,1.0,1.0,1.2229206562042236,0.2726117769877116
acute-nephritis.csv,RF,1,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",1.0,1.0,0.0,1.0,1.0,1.0,1.248697280883789,0.2492666244506836
acute-nephritis.csv,RF,2,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",1.0,1.0,0.0,1.0,1.0,1.0,1.1967637538909912,0.1663366953531901
acute-nephritis.csv,RF,3,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",1.0,1.0,0.0,1.0,1.0,1.0,1.6148335933685303,0.3324548403422038
acute-nephritis.csv,RF,4,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.4850373268127441,0.4154046376546224
acute-nephritis.csv,RF,5,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",1.0,1.0,0.0,1.0,1.0,1.0,1.3889172077178955,0.1662572224934896
acute-nephritis.csv,RF,6,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.2935075759887695,0.2511143684387207
acute-nephritis.csv,RF,7,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.2498862743377686,0.3325343132019043
acute-nephritis.csv,RF,8,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.2297875881195068,0.08304913838704427
acute-nephritis.csv,RF,9,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.2404992580413818,0.24930636088053387
acute-nephritis.csv,RF,10,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.2428483963012695,0.329891840616862
bank.csv,RF,1,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.9072847682119205,0.3409090909090909,0.6590909090909092,0.5357142857142857,0.8590797955101134,0.465460480016261,3.7250847816467285,0.008805171806554393
bank.csv,RF,2,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.918141592920354,0.3333333333333333,0.6666666666666667,0.6086956521739131,0.8815040650406504,0.5203931359664189,3.8151702880859375,0.013228538817009038
bank.csv,RF,3,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.9026548672566371,0.39622641509433965,0.6037735849056604,0.6363636363636364,0.8991582730410933,0.4845549742287946,3.8663768768310547,0.013242253160054705
bank.csv,RF,4,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.8982300884955752,0.21739130434782608,0.782608695652174,0.5,0.8999250374812593,0.4268295139729217,3.836061477661133,0.017648777075573406
bank.csv,RF,5,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.8893805309734514,0.328125,0.671875,0.75,0.9271504510309279,0.6513944920151142,3.8013503551483154,0.01544604259254658
bank.csv,RF,6,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.8982300884955752,0.3137254901960784,0.6862745098039216,0.5925925925925926,0.8674147963424771,0.47697305727575134,3.6990034580230713,0.008827289648815594
bank.csv,RF,7,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.8871681415929203,0.2459016393442623,0.7540983606557377,0.75,0.9171103936941847,0.6623748634259792,3.831430435180664,0.01765510677236371
bank.csv,RF,8,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.9026548672566371,0.3275862068965517,0.6724137931034483,0.7916666666666666,0.9093733590057763,0.6118805958543333,3.871586322784424,0.015366393907935219
bank.csv,RF,9,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.915929203539823,0.21739130434782608,0.782608695652174,0.8333333333333334,0.9068858427928892,0.5789009841525022,3.8129220008850098,0.015444987643081531
bank.csv,RF,10,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.8827433628318584,0.19642857142857142,0.8035714285714286,0.5789473684210527,0.9131042568542568,0.5737741527244444,3.8704278469085693,0.015450262390406786
blood.csv,RF,1,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.7733333333333333,0.14285714285714285,0.8571428571428572,0.2857142857142857,0.6598360655737705,0.3500981784914443,1.540703535079956,0.06647109985351562
blood.csv,RF,2,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.7866666666666666,0.375,0.625,0.5,0.7028601694915253,0.5028009016106443,1.554708480834961,0.02658843994140625
blood.csv,RF,3,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.72,0.35294117647058826,0.6470588235294117,0.375,0.697261663286004,0.44113609320831526,1.508547067642212,0.03989537556966146
blood.csv,RF,4,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.7733333333333333,0.4444444444444444,0.5555555555555556,0.5333333333333333,0.6642300194931774,0.40212475051555513,1.4967882633209229,0.026601155598958336
blood.csv,RF,5,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.6933333333333334,0.2916666666666667,0.7083333333333333,0.5384615384615384,0.6196895424836601,0.44411441098687954,1.4651803970336914,0.026197433471679688
blood.csv,RF,6,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.7066666666666667,0.3,0.7,0.42857142857142855,0.7736363636363637,0.5147979110868034,1.5591254234313965,0.03989219665527344
blood.csv,RF,7,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.7333333333333333,0.16666666666666666,0.8333333333333334,0.375,0.668615984405458,0.3743169923056071,1.4895544052124023,0.03989219665527344
blood.csv,RF,8,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.7333333333333333,0.3888888888888889,0.6111111111111112,0.4375,0.7358674463937622,0.5040138528684763,1.5092532634735107,0.03993670145670573
blood.csv,RF,9,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.7432432432432432,0.4,0.6,0.375,0.6378531073446327,0.36209235621000324,1.5322227478027344,0.04045705537538271
blood.csv,RF,10,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.7297297297297297,0.3333333333333333,0.6666666666666667,0.42857142857142855,0.6250000000000001,0.38165106466054816,1.4889395236968994,0.04045705537538271
breast-cancer-wisc-diag.csv,RF,1,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.9649122807017544,1.0,0.0,0.9,0.9978632478632479,0.9944444444444445,1.8256433010101318,0.10499201322856702
breast-cancer-wisc-diag.csv,RF,2,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.9824561403508771,0.9545454545454546,0.045454545454545414,1.0,1.0,1.0,2.1309127807617188,0.06999049270362186
breast-cancer-wisc-diag.csv,RF,3,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.9473684210526315,0.9047619047619048,0.09523809523809523,0.95,0.9847883597883598,0.9783549783549783,2.076375961303711,0.1399977165356017
breast-cancer-wisc-diag.csv,RF,4,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.9473684210526315,0.8888888888888888,0.11111111111111116,1.0,0.9944444444444445,0.9928412208504801,1.749964952468872,0.05239352845309073
breast-cancer-wisc-diag.csv,RF,5,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.9649122807017544,0.8947368421052632,0.10526315789473684,1.0,0.9646814404432134,0.9649122807017543,1.7158689498901367,0.06994029931854784
breast-cancer-wisc-diag.csv,RF,6,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.9649122807017544,0.9166666666666666,0.08333333333333337,1.0,0.9690656565656566,0.9758771929824561,1.6840143203735352,0.104916723150956
breast-cancer-wisc-diag.csv,RF,7,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.9298245614035088,0.84,0.16000000000000003,1.0,0.9975,0.997037037037037,1.7414031028747559,0.08748707018400494
breast-cancer-wisc-diag.csv,RF,8,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.9649122807017544,0.95,0.050000000000000044,0.95,0.9952702702702703,0.9884782608695653,1.684105634689331,0.05252319469786527
breast-cancer-wisc-diag.csv,RF,9,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.9298245614035088,0.8823529411764706,0.11764705882352944,0.8823529411764706,0.9889705882352942,0.9742905056759545,1.7103145122528076,0.06998212713944285
breast-cancer-wisc-diag.csv,RF,10,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.9642857142857143,0.9473684210526315,0.052631578947368474,0.9473684210526315,0.9978662873399715,0.9949874686716792,1.76790452003479,0.053431306566510885
breast-cancer-wisc-prog.csv,RF,1,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.85,0.4,0.6,1.0,0.8133333333333334,0.7603174603174603,1.4302117824554443,0.20102262496948242
breast-cancer-wisc-prog.csv,RF,2,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.85,0.25,0.75,1.0,0.6171875,0.4490601503759398,1.4833920001983643,0.2493143081665039
breast-cancer-wisc-prog.csv,RF,3,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.75,0.16666666666666666,0.8333333333333334,1.0,0.7142857142857143,0.6060096765979119,1.431725263595581,0.2976655960083008
breast-cancer-wisc-prog.csv,RF,4,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.85,0.0,1.0,0.0,0.6274509803921569,0.30000000000000004,1.4257252216339111,0.1496434211730957
breast-cancer-wisc-prog.csv,RF,5,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.9,0.5,0.5,0.5,0.625,0.5588235294117647,1.439967155456543,0.24932622909545898
breast-cancer-wisc-prog.csv,RF,6,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.85,0.0,1.0,0.0,0.7361111111111112,0.34090909090909094,1.4279541969299316,0.1495838165283203
breast-cancer-wisc-prog.csv,RF,7,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.55,0.0,1.0,0.0,0.4114583333333333,0.3618314251537936,1.4402885437011719,0.14946460723876953
breast-cancer-wisc-prog.csv,RF,8,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.6,0.0,1.0,0.0,0.7527472527472527,0.5917844060701203,1.483325719833374,0.2991914749145508
breast-cancer-wisc-prog.csv,RF,9,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.7894736842105263,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.7916666666666666,0.4242424242424242,1.4212608337402344,0.2623984688206723
breast-cancer-wisc-prog.csv,RF,10,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.6842105263157895,0.14285714285714285,0.8571428571428572,1.0,0.4583333333333333,0.5085011995228713,1.393324375152588,0.15744410063091077
breast-cancer-wisc.csv,RF,1,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.9714285714285714,0.9615384615384616,0.038461538461538436,0.9615384615384616,0.9956293706293706,0.9926324316708932,1.427685260772705,0.25645324162074495
breast-cancer-wisc.csv,RF,2,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.9857142857142858,0.9615384615384616,0.038461538461538436,1.0,1.0,1.0,1.4149343967437744,0.07121222359793528
breast-cancer-wisc.csv,RF,3,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.9571428571428572,0.92,0.07999999999999996,0.9583333333333334,0.9937777777777778,0.988308296212644,1.385526180267334,0.05699225834437779
breast-cancer-wisc.csv,RF,4,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.9571428571428572,0.9,0.09999999999999998,0.9473684210526315,0.969,0.9565225563909774,1.3827760219573975,0.07122925349644252
breast-cancer-wisc.csv,RF,5,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.9714285714285714,0.9629629629629629,0.03703703703703709,0.9629629629629629,0.9969853574504737,0.9946494780466684,1.4121472835540771,0.05699225834437779
breast-cancer-wisc.csv,RF,6,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.9428571428571428,1.0,0.0,0.8571428571428571,0.9746376811594203,0.923620447701975,1.3743250370025635,0.056999070303780694
breast-cancer-wisc.csv,RF,7,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.9571428571428572,0.9090909090909091,0.09090909090909094,0.9523809523809523,0.990530303030303,0.9769835573782942,1.4420788288116455,0.07122925349644252
breast-cancer-wisc.csv,RF,8,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.9857142857142858,1.0,0.0,0.9615384615384616,0.9973333333333333,0.9952564102564103,1.412207841873169,0.0427314213344029
breast-cancer-wisc.csv,RF,9,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.9428571428571428,0.9,0.09999999999999998,0.9,0.984,0.9549832726612912,1.394963026046753,0.056924138750348775
breast-cancer-wisc.csv,RF,10,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.9855072463768116,1.0,0.0,0.9629629629629629,1.0,1.0,1.3661994934082031,0.028917754905811253
breast-cancer.csv,RF,1,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.6896551724137931,0.5,0.5,0.6666666666666666,0.6397058823529412,0.670649704326175,1.4584972858428955,0.17194912351410965
breast-cancer.csv,RF,2,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.6206896551724138,0.16666666666666666,0.8333333333333334,0.14285714285714285,0.46376811594202894,0.2072461063840374,1.2961254119873047,0.034389824702821925
breast-cancer.csv,RF,3,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.7931034482758621,0.5714285714285714,0.4285714285714286,0.5714285714285714,0.8538961038961039,0.6565868771751124,1.3546574115753174,0.13762506945379852
breast-cancer.csv,RF,4,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.6896551724137931,0.2727272727272727,0.7272727272727273,0.75,0.6414141414141414,0.6389203795159908,1.360525369644165,0.10316125277815194
breast-cancer.csv,RF,5,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.5172413793103449,0.09090909090909091,0.9090909090909091,0.2,0.48989898989898994,0.3845305709890762,1.351440191268921,0.13755107748097387
breast-cancer.csv,RF,6,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.7241379310344828,0.2,0.8,0.2,0.6791666666666667,0.34054336468129576,1.3344063758850098,0.06880431339658541
breast-cancer.csv,RF,7,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.7857142857142857,0.4444444444444444,0.5555555555555556,0.8,0.8830409356725146,0.6880952380952381,1.3532836437225342,0.14244658606392996
breast-cancer.csv,RF,8,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.7857142857142857,0.45454545454545453,0.5454545454545454,1.0,0.7994652406417112,0.7981283422459893,1.415581226348877,0.14244658606392996
breast-cancer.csv,RF,9,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.6071428571428571,0.2,0.8,0.4,0.625,0.5224457305979044,1.4099364280700684,0.10670934404645648
breast-cancer.csv,RF,10,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.7857142857142857,0.6666666666666666,0.33333333333333337,0.2857142857142857,0.7666666666666666,0.6031746031746031,1.3576998710632324,0.14246361596243723
chess-krvkp.csv,RF,1,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.990625,0.9939759036144579,0.0060240963855421326,0.9880239520958084,0.9982201533406352,0.997695506237102,2.1502952575683594,0.015576928853988646
chess-krvkp.csv,RF,2,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.990625,0.9940828402366864,0.00591715976331364,0.9882352941176471,0.9996081351150123,0.9996629441065363,2.13118314743042,0.009351223707199097
chess-krvkp.csv,RF,3,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.990625,0.9942528735632183,0.005747126436781658,0.9885714285714285,0.9996457250826641,0.9996030014758714,2.2370190620422363,0.024935603141784668
